ingredient_id,recipe_id
28,6930206
103,6930206
121,6930206
280,6930206
1,6925916
5,6925916
16,6925916
48,6925916
54,6925916
86,6925916
124,6925916
174,6925916
4,7004645
6,7004645
8,7004645
28,7004645
49,7004645
66,7004645
443,7004645
1,6956986
5,6956986
7,6956986
10,6956986
12,6956986
14,6956986
16,6956986
18,6956986
43,6956986
46,6956986
49,6956986
70,6956986
173,6956986
2,6834455
8,6834455
25,6834455
33,6834455
39,6834455
51,6834455
70,6834455
161,6834455
179,6834455
366,6834455
2,6926926
2,6926926
8,6926926
8,6926926
21,6926926
21,6926926
60,6926926
60,6926926
73,6926926
125,6926926
125,6926926
158,6926926
158,6926926
159,6926926
159,6926926
170,6926926
189,6926926
213,6926926
477,6926926
2,6933664
6,6933664
7,6933664
10,6933664
12,6933664
15,6933664
32,6933664
33,6933664
33,6933664
42,6933664
157,6933664
177,6933664
1,6922792
1,6922792
5,6922792
11,6922792
21,6922792
22,6922792
1,6838037
3,6838037
4,6838037
5,6838037
7,6838037
9,6838037
10,6838037
12,6838037
14,6838037
25,6838037
38,6838037
46,6838037
68,6838037
70,6838037
1,6989662
5,6989662
7,6989662
8,6989662
12,6989662
16,6989662
19,6989662
118,6989662
142,6989662
148,6989662
1,6981544
4,6981544
10,6981544
16,6981544
24,6981544
35,6981544
51,6981544
118,6981544
2,6829342
3,6829342
6,6829342
18,6829342
30,6829342
1,6882696
3,6882696
4,6882696
5,6882696
7,6882696
10,6882696
12,6882696
14,6882696
18,6882696
20,6882696
23,6882696
36,6882696
40,6882696
43,6882696
160,6882696
2,6858288
8,6858288
17,6858288
72,6858288
132,6858288
6,6930007
22,6930007
62,6930007
1,6892710
3,6892710
5,6892710
12,6892710
17,6892710
23,6892710
72,6892710
162,6892710
181,6892710
1,6975663
5,6975663
6,6975663
10,6975663
12,6975663
17,6975663
24,6975663
48,6975663
70,6975663
245,6975663
2,6923450
4,6923450
8,6923450
9,6923450
11,6923450
15,6923450
18,6923450
37,6923450
74,6923450
81,6923450
83,6923450
110,6923450
134,6923450
139,6923450
180,6923450
612,6923450
1,6926399
9,6926399
20,6926399
24,6926399
61,6926399
109,6926399
154,6926399
278,6926399
8,6917204
54,6917204
63,6917204
83,6917204
98,6917204
130,6917204
1,6897945
1,6897945
2,6897945
3,6897945
9,6897945
10,6897945
12,6897945
48,6897945
85,6897945
97,6897945
6,7016127
66,7016127
82,7016127
89,7016127
2,6886908
7,6886908
9,6886908
34,6886908
102,6886908
11,6992126
28,6992126
57,6992126
74,6992126
329,6992126
1,6883108
4,6883108
5,6883108
7,6883108
10,6883108
11,6883108
12,6883108
14,6883108
16,6883108
19,6883108
28,6883108
1,7011751
9,7011751
24,7011751
32,7011751
35,7011751
55,7011751
181,7011751
227,7011751
287,7011751
427,7011751
1,6850881
9,6850881
9,6850881
35,6850881
45,6850881
58,6850881
114,6850881
325,6850881
366,6850881
427,6850881
3,6803646
5,6803646
76,6803646
86,6803646
143,6803646
363,6803646
1,6897154
3,6897154
10,6897154
20,6897154
40,6897154
41,6897154
43,6897154
80,6897154
3,6990807
5,6990807
12,6990807
16,6990807
48,6990807
369,6990807
1,6959790
3,6959790
6,6959790
12,6959790
20,6959790
33,6959790
43,6959790
58,6959790
93,6959790
131,6959790
28,6961182
37,6961182
291,6961182
2,6945251
30,6945251
57,6945251
3,6829223
8,6829223
21,6829223
166,6829223
300,6829223
361,6829223
1,7014501
2,7014501
2,7014501
3,7014501
7,7014501
12,7014501
18,7014501
20,7014501
36,7014501
81,7014501
190,7014501
1,7025452
5,7025452
13,7025452
17,7025452
34,7025452
94,7025452
346,7025452
475,7025452
582,7025452
3,717254
3,717254
8,717254
8,717254
21,717254
57,717254
60,717254
73,717254
134,717254
213,717254
1,6990286
3,6990286
5,6990286
7,6990286
10,6990286
13,6990286
22,6990286
187,6990286
276,6990286
2,7014974
3,7014974
18,7014974
36,7014974
59,7014974
270,7014974
1,7000865
2,7000865
9,7000865
20,7000865
24,7000865
30,7000865
61,7000865
1,6968063
4,6968063
5,6968063
7,6968063
10,6968063
16,6968063
17,6968063
19,6968063
34,6968063
38,6968063
49,6968063
50,6968063
62,6968063
68,6968063
91,6968063
3,6978897
5,6978897
13,6978897
18,6978897
19,6978897
36,6978897
50,6978897
97,6978897
217,6978897
20,6862240
109,6862240
160,6862240
1,6992579
6,6992579
7,6992579
8,6992579
9,6992579
20,6992579
24,6992579
30,6992579
249,6992579
1,6831352
2,6831352
13,6831352
32,6831352
42,6831352
55,6831352
62,6831352
2,6937648
15,6937648
28,6937648
2,7021262
3,7021262
5,7021262
7,7021262
8,7021262
11,7021262
14,7021262
15,7021262
18,7021262
22,7021262
34,7021262
132,7021262
133,7021262
404,7021262
1,6907946
9,6907946
17,6907946
19,6907946
25,6907946
27,6907946
33,6907946
34,6907946
58,6907946
93,6907946
131,6907946
2,6853144
3,6853144
3,6853144
3,6853144
3,6853144
6,6853144
8,6853144
8,6853144
21,6853144
21,6853144
26,6853144
26,6853144
60,6853144
60,6853144
60,6853144
73,6853144
4,6949373
5,6949373
7,6949373
8,6949373
9,6949373
10,6949373
11,6949373
12,6949373
16,6949373
19,6949373
22,6949373
46,6949373
157,6949373
1,6071355
2,6071355
3,6071355
6,6071355
11,6071355
13,6071355
18,6071355
25,6071355
36,6071355
105,6071355
529,6071355
3,6868310
5,6868310
6,6868310
18,6868310
48,6868310
620,6868310
645,6868310
1,6943514
3,6943514
4,6943514
4,6943514
5,6943514
7,6943514
28,6943514
91,6943514
197,6943514
371,6943514
579,6943514
2,7023184
4,7023184
6,7023184
8,7023184
13,7023184
14,7023184
56,7023184
66,7023184
340,7023184
1,6948570
3,6948570
10,6948570
12,6948570
16,6948570
32,6948570
33,6948570
42,6948570
2,6974675
3,6974675
8,6974675
21,6974675
26,6974675
60,6974675
210,6974675
1,6905882
2,6905882
2,6905882
11,6905882
27,6905882
56,6905882
101,6905882
108,6905882
188,6905882
447,6905882
567,6905882
1,7020326
2,7020326
4,7020326
6,7020326
20,7020326
26,7020326
56,7020326
101,7020326
147,7020326
1,6965001
1,6965001
1,6965001
3,6965001
3,6965001
4,6965001
5,6965001
5,6965001
6,6965001
6,6965001
9,6965001
10,6965001
11,6965001
17,6965001
18,6965001
18,6965001
23,6965001
28,6965001
48,6965001
49,6965001
50,6965001
123,6965001
124,6965001
246,6965001
4,7008243
6,7008243
8,7008243
51,7008243
64,7008243
1,6894360
3,6894360
5,6894360
7,6894360
18,6894360
27,6894360
31,6894360
52,6894360
56,6894360
92,6894360
139,6894360
144,6894360
238,6894360
1,6765308
2,6765308
7,6765308
10,6765308
34,6765308
41,6765308
62,6765308
1,6976866
2,6976866
4,6976866
27,6976866
38,6976866
101,6976866
137,6976866
188,6976866
219,6976866
232,6976866
352,6976866
1,6865259
4,6865259
5,6865259
6,6865259
17,6865259
18,6865259
19,6865259
22,6865259
212,6865259
228,6865259
1,7016132
3,7016132
5,7016132
15,7016132
16,7016132
19,7016132
54,7016132
61,7016132
8,6880790
57,6880790
61,6880790
63,6880790
1,6911034
3,6911034
4,6911034
5,6911034
14,6911034
16,6911034
38,6911034
41,6911034
48,6911034
54,6911034
87,6911034
130,6911034
1,6917217
2,6917217
2,6917217
3,6917217
4,6917217
5,6917217
5,6917217
6,6917217
8,6917217
8,6917217
9,6917217
11,6917217
18,6917217
33,6917217
40,6917217
49,6917217
57,6917217
57,6917217
65,6917217
154,6917217
1,6910359
5,6910359
10,6910359
14,6910359
16,6910359
17,6910359
19,6910359
25,6910359
47,6910359
52,6910359
70,6910359
71,6910359
126,6910359
275,6910359
1,6996516
9,6996516
10,6996516
42,6996516
55,6996516
82,6996516
280,6996516
3,6989559
5,6989559
6,6989559
11,6989559
18,6989559
36,6989559
105,6989559
1,6957099
3,6957099
5,6957099
10,6957099
11,6957099
16,6957099
62,6957099
200,6957099
1,6881535
2,6881535
3,6881535
10,6881535
18,6881535
23,6881535
30,6881535
2,6915822
6,6915822
233,6915822
387,6915822
2,7005064
4,7005064
11,7005064
23,7005064
27,7005064
100,7005064
110,7005064
8,1874935
37,1874935
75,1874935
83,1874935
110,1874935
137,1874935
612,1874935
2,6993357
2,6993357
8,6993357
11,6993357
15,6993357
25,6993357
41,6993357
59,6993357
66,6993357
160,6993357
1,6986127
2,6986127
30,6986127
35,6986127
41,6986127
55,6986127
136,6986127
8,6971957
26,6971957
300,6971957
1,6877188
10,6877188
20,6877188
40,6877188
41,6877188
48,6877188
368,6877188
599,6877188
1,6899477
2,6899477
3,6899477
5,6899477
11,6899477
14,6899477
40,6899477
48,6899477
52,6899477
69,6899477
112,6899477
131,6899477
207,6899477
209,6899477
220,6899477
494,6899477
2,6873383
3,6873383
4,6873383
5,6873383
7,6873383
11,6873383
12,6873383
14,6873383
47,6873383
49,6873383
618,6873383
1,6925178
2,6925178
3,6925178
4,6925178
5,6925178
6,6925178
10,6925178
15,6925178
18,6925178
21,6925178
22,6925178
38,6925178
38,6925178
41,6925178
50,6925178
52,6925178
54,6925178
56,6925178
2,6852204
4,6852204
8,6852204
11,6852204
65,6852204
68,6852204
101,6852204
116,6852204
121,6852204
1,6899742
10,6899742
20,6899742
23,6899742
30,6899742
48,6899742
1,6936033
10,6936033
11,6936033
12,6936033
13,6936033
16,6936033
17,6936033
23,6936033
25,6936033
30,6936033
40,6936033
43,6936033
106,6936033
312,6936033
711,6936033
1,6881314
3,6881314
5,6881314
7,6881314
10,6881314
12,6881314
20,6881314
23,6881314
40,6881314
52,6881314
62,6881314
80,6881314
321,6881314
1,6841626
4,6841626
14,6841626
19,6841626
54,6841626
121,6841626
152,6841626
174,6841626
2,6975700
2,6975700
21,6975700
26,6975700
27,6975700
38,6975700
39,6975700
79,6975700
98,6975700
450,6975700
1,6908401
3,6908401
5,6908401
7,6908401
10,6908401
16,6908401
23,6908401
34,6908401
43,6908401
222,6908401
3,6963559
4,6963559
5,6963559
6,6963559
13,6963559
18,6963559
25,6963559
1,6994947
4,6994947
5,6994947
14,6994947
31,6994947
76,6994947
78,6994947
208,6994947
263,6994947
8,6914421
12,6914421
18,6914421
168,6914421
328,6914421
344,6914421
1,6996838
2,6996838
3,6996838
5,6996838
6,6996838
198,6996838
414,6996838
1,6856826
2,6856826
10,6856826
17,6856826
23,6856826
30,6856826
55,6856826
177,6856826
749,6856826
1,6833922
3,6833922
5,6833922
7,6833922
8,6833922
10,6833922
16,6833922
41,6833922
45,6833922
46,6833922
61,6833922
242,6833922
247,6833922
388,6833922
3,6916593
6,6916593
21,6916593
26,6916593
63,6916593
1,6948503
7,6948503
11,6948503
12,6948503
23,6948503
62,6948503
135,6948503
2,6953858
7,6953858
22,6953858
54,6953858
132,6953858
162,6953858
301,6953858
1,7016008
3,7016008
4,7016008
5,7016008
9,7016008
13,7016008
18,7016008
31,7016008
136,7016008
200,7016008
1,6953945
2,6953945
3,6953945
10,6953945
12,6953945
20,6953945
30,6953945
41,6953945
50,6953945
2,6232910
4,6232910
9,6232910
32,6232910
42,6232910
157,6232910
9,7020501
15,7020501
406,7020501
3,6980788
5,6980788
7,6980788
9,6980788
11,6980788
13,6980788
15,6980788
16,6980788
18,6980788
50,6980788
52,6980788
154,6980788
201,6980788
2,6834732
3,6834732
6,6834732
18,6834732
30,6834732
5,6921783
7,6921783
8,6921783
10,6921783
19,6921783
21,6921783
22,6921783
23,6921783
68,6921783
72,6921783
79,6921783
82,6921783
145,6921783
1,6893593
3,6893593
3,6893593
6,6893593
7,6893593
7,6893593
8,6893593
10,6893593
12,6893593
16,6893593
18,6893593
19,6893593
34,6893593
43,6893593
144,6893593
328,6893593
328,6893593
328,6893593
344,6893593
1,6978725
2,6978725
3,6978725
4,6978725
6,6978725
10,6978725
12,6978725
20,6978725
25,6978725
40,6978725
41,6978725
64,6978725
80,6978725
271,6978725
315,6978725
1,6918476
5,6918476
10,6918476
12,6918476
33,6918476
49,6918476
117,6918476
44,6906248
140,6906248
451,6906248
8,6909681
9,6909681
11,6909681
21,6909681
22,6909681
31,6909681
8,6694900
37,6694900
46,6694900
180,6694900
252,6694900
2,6954630
8,6954630
11,6954630
23,6954630
64,6954630
117,6954630
177,6954630
8,7002579
63,7002579
110,7002579
111,7002579
215,7002579
3,6841883
4,6841883
14,6841883
19,6841883
31,6841883
54,6841883
107,6841883
174,6841883
302,6841883
1,7012550
2,7012550
2,7012550
3,7012550
4,7012550
10,7012550
20,7012550
22,7012550
30,7012550
40,7012550
41,7012550
64,7012550
1,6896171
6,6896171
7,6896171
9,6896171
10,6896171
13,6896171
42,6896171
64,6896171
68,6896171
183,6896171
1,6990346
5,6990346
6,6990346
7,6990346
11,6990346
32,6990346
42,6990346
42,6990346
68,6990346
111,6990346
177,6990346
1,6869038
2,6869038
3,6869038
12,6869038
18,6869038
109,6869038
168,6869038
604,6869038
1,6946158
5,6946158
7,6946158
10,6946158
23,6946158
34,6946158
340,6946158
2,6992611
4,6992611
6,6992611
10,6992611
13,6992611
25,6992611
32,6992611
51,6992611
64,6992611
1,6897241
4,6897241
9,6897241
13,6897241
16,6897241
20,6897241
25,6897241
28,6897241
32,6897241
35,6897241
115,6897241
200,6897241
1,7013031
2,7013031
6,7013031
7,7013031
10,7013031
11,7013031
20,7013031
23,7013031
24,7013031
30,7013031
62,7013031
65,7013031
177,7013031
1,6940180
3,6940180
4,6940180
5,6940180
7,6940180
10,6940180
12,6940180
18,6940180
36,6940180
43,6940180
49,6940180
1,6906739
7,6906739
8,6906739
9,6906739
13,6906739
24,6906739
25,6906739
30,6906739
32,6906739
55,6906739
64,6906739
249,6906739
1,6890051
2,6890051
2,6890051
3,6890051
3,6890051
3,6890051
4,6890051
5,6890051
8,6890051
14,6890051
17,6890051
18,6890051
18,6890051
22,6890051
36,6890051
40,6890051
65,6890051
84,6890051
89,6890051
265,6890051
3,7017731
4,7017731
9,7017731
10,7017731
17,7017731
24,7017731
32,7017731
35,7017731
42,7017731
42,7017731
51,7017731
68,7017731
294,7017731
2,6972728
8,6972728
21,6972728
21,6972728
59,6972728
76,6972728
77,6972728
125,6972728
128,6972728
158,6972728
167,6972728
284,6972728
433,6972728
2,6977107
5,6977107
7,6977107
7,6977107
22,6977107
24,6977107
32,6977107
57,6977107
162,6977107
187,6977107
4,6987399
6,6987399
9,6987399
10,6987399
16,6987399
20,6987399
24,6987399
28,6987399
114,6987399
118,6987399
2,6906255
8,6906255
13,6906255
47,6906255
66,6906255
1,6830140
4,6830140
8,6830140
9,6830140
10,6830140
127,6830140
1,7001531
4,7001531
6,7001531
10,7001531
13,7001531
16,7001531
20,7001531
24,7001531
25,7001531
30,7001531
41,7001531
85,7001531
287,7001531
8,6951446
8,6951446
27,6951446
57,6951446
132,6951446
135,6951446
1,6946803
3,6946803
4,6946803
10,6946803
12,6946803
20,6946803
53,6946803
76,6946803
263,6946803
1,5321565
5,5321565
7,5321565
10,5321565
12,5321565
36,5321565
2,6933152
4,6933152
8,6933152
11,6933152
14,6933152
22,6933152
84,6933152
99,6933152
111,6933152
1,3319207
7,3319207
10,3319207
12,3319207
24,3319207
30,3319207
136,3319207
1,6889904
4,6889904
9,6889904
10,6889904
28,6889904
32,6889904
35,6889904
99,6889904
142,6889904
165,6889904
6,6864210
15,6864210
39,6864210
88,6864210
89,6864210
138,6864210
1,7016723
2,7016723
3,7016723
4,7016723
5,7016723
5,7016723
6,7016723
6,7016723
6,7016723
11,7016723
14,7016723
15,7016723
15,7016723
18,7016723
29,7016723
40,7016723
57,7016723
76,7016723
89,7016723
330,7016723
3,6897960
4,6897960
5,6897960
6,6897960
10,6897960
17,6897960
23,6897960
32,6897960
33,6897960
3,7015939
4,7015939
5,7015939
11,7015939
12,7015939
13,7015939
14,7015939
15,7015939
16,7015939
18,7015939
29,7015939
29,7015939
54,7015939
174,7015939
1,6926866
9,6926866
20,6926866
30,6926866
33,6926866
40,6926866
65,6926866
2,7025113
14,7025113
51,7025113
57,7025113
1,6882159
2,6882159
5,6882159
6,6882159
7,6882159
33,6882159
65,6882159
109,6882159
61,6898457
1,6976229
27,6976229
101,6976229
107,6976229
121,6976229
232,6976229
273,6976229
601,6976229
1,6830360
4,6830360
11,6830360
13,6830360
14,6830360
24,6830360
28,6830360
45,6830360
51,6830360
58,6830360
165,6830360
181,6830360
704,6830360
2,6981462
32,6981462
64,6981462
100,6981462
264,6981462
2,6967103
2,6967103
2,6967103
3,6967103
4,6967103
8,6967103
8,6967103
8,6967103
11,6967103
11,6967103
13,6967103
22,6967103
31,6967103
37,6967103
54,6967103
76,6967103
93,6967103
117,6967103
381,6967103
29,6838575
212,6838575
281,6838575
439,6838575
574,6838575
1,6864111
4,6864111
9,6864111
10,6864111
11,6864111
14,6864111
17,6864111
24,6864111
45,6864111
47,6864111
51,6864111
52,6864111
55,6864111
58,6864111
58,6864111
64,6864111
78,6864111
124,6864111
136,6864111
173,6864111
185,6864111
208,6864111
2,7002675
4,7002675
5,7002675
8,7002675
15,7002675
22,7002675
37,7002675
38,7002675
54,7002675
115,7002675
216,7002675
1,6927392
4,6927392
5,6927392
7,6927392
9,6927392
10,6927392
11,6927392
12,6927392
13,6927392
17,6927392
20,6927392
25,6927392
50,6927392
276,6927392
4,6996157
8,6996157
9,6996157
14,6996157
15,6996157
17,6996157
135,6996157
147,6996157
1,6994500
3,6994500
5,6994500
6,6994500
9,6994500
12,6994500
20,6994500
33,6994500
35,6994500
277,6994500
1,1846144
2,1846144
5,1846144
6,1846144
7,1846144
12,1846144
16,1846144
17,1846144
50,1846144
74,1846144
112,1846144
187,1846144
334,1846144
4,6917122
8,6917122
14,6917122
22,6917122
23,6917122
31,6917122
58,6917122
1,6837299
3,6837299
9,6837299
35,6837299
136,6837299
319,6837299
8,6917789
27,6917789
135,6917789
2,6955105
4,6955105
14,6955105
29,6955105
29,6955105
36,6955105
37,6955105
59,6955105
120,6955105
189,6955105
4,6882017
5,6882017
6,6882017
10,6882017
11,6882017
15,6882017
17,6882017
19,6882017
51,6882017
61,6882017
7,7003480
12,7003480
24,7003480
71,7003480
96,7003480
4,6968215
14,6968215
37,6968215
44,6968215
46,6968215
76,6968215
83,6968215
120,6968215
1,7004392
2,7004392
3,7004392
4,7004392
6,7004392
18,7004392
20,7004392
25,7004392
36,7004392
109,7004392
1,7022699
4,7022699
10,7022699
13,7022699
16,7022699
20,7022699
24,7022699
28,7022699
51,7022699
154,7022699
738,7022699
4,6951441
25,6951441
54,6951441
74,6951441
83,6951441
87,6951441
122,6951441
176,6951441
4,6863111
8,6863111
46,6863111
56,6863111
103,6863111
1,1950268
2,1950268
2,1950268
12,1950268
15,1950268
36,1950268
1,6917500
2,6917500
3,6917500
4,6917500
5,6917500
7,6917500
9,6917500
12,6917500
14,6917500
18,6917500
144,6917500
6,6920127
8,6920127
18,6920127
45,6920127
1,6886575
5,6886575
7,6886575
10,6886575
13,6886575
41,6886575
45,6886575
47,6886575
50,6886575
104,6886575
187,6886575
307,6886575
1,6909460
3,6909460
4,6909460
5,6909460
9,6909460
10,6909460
16,6909460
48,6909460
52,6909460
53,6909460
62,6909460
200,6909460
3,6954565
127,6954565
2,6940943
3,6940943
8,6940943
36,6940943
37,6940943
63,6940943
75,6940943
83,6940943
98,6940943
7,6965185
55,6965185
191,6965185
191,6965185
3,7026131
5,7026131
6,7026131
6,7026131
7,7026131
10,7026131
12,7026131
15,7026131
16,7026131
61,7026131
1,6943730
5,6943730
12,6943730
13,6943730
15,6943730
19,6943730
58,6943730
22,2468991
75,2468991
1,7014033
5,7014033
6,7014033
7,7014033
12,7014033
19,7014033
37,7014033
186,7014033
245,7014033
1,5703490
5,5703490
13,5703490
19,5703490
24,5703490
33,5703490
50,5703490
58,5703490
70,5703490
3,6876374
5,6876374
6,6876374
9,6876374
10,6876374
16,6876374
20,6876374
45,6876374
61,6876374
124,6876374
293,6876374
3,6900251
5,6900251
7,6900251
9,6900251
10,6900251
18,6900251
34,6900251
1,6929700
2,6929700
3,6929700
7,6929700
9,6929700
10,6929700
12,6929700
20,6929700
30,6929700
1,6914931
5,6914931
7,6914931
10,6914931
12,6914931
15,6914931
16,6914931
17,6914931
19,6914931
71,6914931
61,6925143
2,6967260
3,6967260
21,6967260
26,6967260
60,6967260
77,6967260
233,6967260
558,6967260
2,6962413
6,6962413
28,6962413
387,6962413
2,3424040
3,3424040
8,3424040
11,3424040
26,3424040
63,3424040
79,3424040
92,3424040
107,3424040
194,3424040
1,6841425
8,6841425
9,6841425
24,6841425
69,6841425
169,6841425
4,6867759
5,6867759
10,6867759
12,6867759
14,6867759
19,6867759
33,6867759
195,6867759
1,1526299
2,1526299
4,1526299
9,1526299
10,1526299
13,1526299
16,1526299
17,1526299
24,1526299
28,1526299
32,1526299
35,1526299
38,1526299
51,1526299
52,1526299
154,1526299
236,1526299
1,6999839
4,6999839
5,6999839
7,6999839
9,6999839
12,6999839
14,6999839
19,6999839
61,6999839
112,6999839
11,6881199
40,6881199
44,6881199
129,6881199
428,6881199
1,6951019
2,6951019
5,6951019
7,6951019
10,6951019
18,6951019
19,6951019
34,6951019
126,6951019
369,6951019
21,6971306
44,6971306
79,6971306
88,6971306
2,4556351
7,4556351
12,4556351
94,4556351
1,7009395
4,7009395
5,7009395
6,7009395
8,7009395
9,7009395
12,7009395
17,7009395
22,7009395
48,7009395
149,7009395
4,6852957
21,6852957
191,6852957
2,6931552
2,6931552
11,6931552
27,6931552
34,6931552
43,6931552
59,6931552
200,6931552
333,6931552
334,6931552
1,4878856
2,4878856
4,4878856
8,4878856
14,4878856
53,4878856
2,6915084
3,6915084
55,6915084
307,6915084
620,6915084
1,6860399
4,6860399
4,6860399
5,6860399
6,6860399
10,6860399
11,6860399
13,6860399
15,6860399
28,6860399
30,6860399
33,6860399
48,6860399
749,6860399
2,6910859
3,6910859
18,6910859
117,6910859
139,6910859
196,6910859
212,6910859
2,6951199
3,6951199
9,6951199
15,6951199
18,6951199
40,6951199
217,6951199
220,6951199
1,6927487
2,6927487
4,6927487
5,6927487
7,6927487
8,6927487
9,6927487
14,6927487
15,6927487
22,6927487
28,6927487
71,6927487
75,6927487
2,6967882
23,6967882
62,6967882
9,6869171
10,6869171
127,6869171
229,6869171
1,6839166
2,6839166
11,6839166
13,6839166
27,6839166
56,6839166
259,6839166
8,6879513
37,6879513
63,6879513
74,6879513
79,6879513
1,6833204
2,6833204
5,6833204
6,6833204
10,6833204
12,6833204
18,6833204
36,6833204
109,6833204
1,6980349
2,6980349
3,6980349
3,6980349
9,6980349
10,6980349
12,6980349
20,6980349
30,6980349
48,6980349
64,6980349
1,6866446
4,6866446
5,6866446
8,6866446
13,6866446
19,6866446
22,6866446
41,6866446
74,6866446
86,6866446
4,6872082
8,6872082
9,6872082
13,6872082
14,6872082
57,6872082
66,6872082
85,6872082
99,6872082
135,6872082
1,6961560
2,6961560
2,6906366
4,6906366
14,6906366
18,6906366
177,6906366
1,7002350
2,7002350
4,7002350
7,7002350
10,7002350
12,7002350
12,7002350
13,7002350
14,7002350
16,7002350
18,7002350
18,7002350
36,7002350
48,7002350
97,7002350
192,7002350
267,7002350
268,7002350
485,7002350
1,6972418
4,6972418
5,6972418
6,6972418
7,6972418
10,6972418
12,6972418
14,6972418
15,6972418
28,6972418
61,6972418
99,6972418
284,6972418
1,6926640
2,6926640
2,6926640
6,6926640
10,6926640
14,6926640
25,6926640
30,6926640
36,6926640
40,6926640
41,6926640
126,6926640
146,6926640
178,6926640
197,6926640
257,6926640
270,6926640
1,6575289
2,6575289
7,6575289
9,6575289
10,6575289
12,6575289
30,6575289
43,6575289
1,6833018
2,6833018
2,6833018
4,6833018
6,6833018
6,6833018
14,6833018
30,6833018
40,6833018
49,6833018
76,6833018
80,6833018
178,6833018
1,6837087
4,6837087
5,6837087
13,6837087
23,6837087
47,6837087
49,6837087
78,6837087
113,6837087
129,6837087
208,6837087
310,6837087
2,6925517
7,6925517
30,6925517
34,6925517
62,6925517
1,6954797
3,6954797
4,6954797
5,6954797
9,6954797
10,6954797
13,6954797
14,6954797
16,6954797
31,6954797
33,6954797
34,6954797
38,6954797
46,6954797
50,6954797
71,6954797
161,6954797
177,6954797
283,6954797
2,6843167
4,6843167
6,6843167
26,6843167
197,6843167
1,6880051
2,6880051
4,6880051
9,6880051
10,6880051
16,6880051
20,6880051
24,6880051
38,6880051
43,6880051
68,6880051
91,6880051
2,6853853
8,6853853
26,6853853
44,6853853
67,6853853
110,6853853
141,6853853
2,6862285
4,6862285
6,6862285
39,6862285
56,6862285
57,6862285
99,6862285
177,6862285
409,6862285
2,6982098
15,6982098
28,6982098
75,6944328
237,6944328
1,7025686
2,7025686
2,7025686
2,7025686
3,7025686
10,7025686
12,7025686
16,7025686
18,7025686
19,7025686
36,7025686
308,7025686
2,6900676
4,6900676
11,6900676
21,6900676
26,6900676
39,6900676
63,6900676
75,6900676
79,6900676
88,6900676
147,6900676
2,6873716
5,6873716
8,6873716
22,6873716
4,6944782
5,6944782
7,6944782
9,6944782
12,6944782
13,6944782
14,6944782
15,6944782
19,6944782
61,6944782
5,6962299
7,6962299
9,6962299
191,6962299
3,6917785
8,6917785
15,6917785
26,6917785
44,6917785
60,6917785
1,6876317
2,6876317
4,6876317
6,6876317
21,6876317
26,6876317
27,6876317
28,6876317
74,6876317
175,6876317
2,7008420
8,7008420
14,7008420
78,7008420
1,6875460
2,6875460
5,6875460
7,6875460
10,6875460
12,6875460
24,6875460
49,6875460
50,6875460
62,6875460
1,6837871
3,6837871
4,6837871
5,6837871
6,6837871
7,6837871
9,6837871
10,6837871
13,6837871
14,6837871
17,6837871
23,6837871
40,6837871
309,6837871
1,6910777
2,6910777
11,6910777
27,6910777
67,6910777
101,6910777
143,6910777
188,6910777
1,6973395
2,6973395
2,6973395
3,6973395
5,6973395
6,6973395
11,6973395
11,6973395
11,6973395
13,6973395
25,6973395
31,6973395
31,6973395
52,6973395
52,6973395
59,6973395
91,6973395
91,6973395
102,6973395
149,6973395
2,6925953
3,6925953
28,6925953
37,6925953
76,6925953
2,6978596
6,6978596
417,6978596
5,7012063
10,7012063
15,7012063
17,7012063
18,7012063
51,7012063
2,6901196
4,6901196
6,6901196
11,6901196
21,6901196
26,6901196
28,6901196
141,6901196
1,6850264
4,6850264
5,6850264
7,6850264
28,6850264
48,6850264
112,6850264
386,6850264
6,6912842
7,6912842
13,6912842
36,6912842
127,6912842
204,6912842
279,6912842
1,6988077
2,6988077
3,6988077
4,6988077
5,6988077
7,6988077
9,6988077
10,6988077
11,6988077
12,6988077
13,6988077
14,6988077
21,6988077
31,6988077
39,6988077
40,6988077
48,6988077
57,6988077
97,6988077
151,6988077
275,6988077
1,6975314
4,6975314
5,6975314
7,6975314
8,6975314
10,6975314
15,6975314
31,6975314
34,6975314
51,6975314
2,6908389
3,6908389
6,6908389
19,6908389
44,6908389
130,6908389
166,6908389
237,6908389
2,6927126
3,6927126
8,6927126
15,6927126
16,6927126
18,6927126
25,6927126
65,6927126
126,6927126
1,7015800
3,7015800
5,7015800
12,7015800
17,7015800
19,7015800
40,7015800
45,7015800
131,7015800
201,7015800
3,6875696
5,6875696
17,6875696
118,6875696
1,6937768
4,6937768
15,6937768
19,6937768
29,6937768
29,6937768
31,6937768
54,6937768
71,6937768
107,6937768
163,6937768
216,6937768
413,6937768
1,6988323
6,6988323
24,6988323
65,6988323
109,6988323
1,6943807
6,6943807
13,6943807
25,6943807
52,6943807
165,6943807
5,6874728
8,6874728
11,6874728
14,6874728
29,6874728
36,6874728
53,6874728
56,6874728
68,6874728
84,6874728
133,6874728
148,6874728
229,6874728
258,6874728
1,6877860
2,6877860
10,6877860
12,6877860
20,6877860
36,6877860
40,6877860
49,6877860
50,6877860
3,6862550
40,6862550
1,6877458
4,6877458
9,6877458
10,6877458
11,6877458
13,6877458
